interaction_id,round_number,customer_id,action_id,converted,revenue,cost,reward,p_convert,exploit_score,explore_score,ucb_score,simulation_id
1610,1610,151,3,True,85.58,0.3,85.28,0.3996,35.2578,0.0207,35.2784,synthetic_seed42_cust500_rounds5000
1611,1611,364,3,False,0.0,0.3,-0.3,0.2452,21.2647,0.0297,21.2944,synthetic_seed42_cust500_rounds5000
1612,1612,141,3,True,86.46,0.3,86.16,0.2889,21.795,0.0383,21.8333,synthetic_seed42_cust500_rounds5000
1613,1613,317,4,True,177.04,9.0,168.04,0.3939,61.0524,0.0949,61.1472,synthetic_seed42_cust500_rounds5000
1614,1614,224,3,False,0.0,0.3,-0.3,0.4413,37.773,0.0262,37.7991,synthetic_seed42_cust500_rounds5000
1615,1615,459,3,False,0.0,0.3,-0.3,0.4481,24.9383,0.0254,24.9637,synthetic_seed42_cust500_rounds5000
1616,1616,491,3,False,0.0,0.3,-0.3,0.2705,14.6214,0.0346,14.656,synthetic_seed42_cust500_rounds5000
1617,1617,386,3,True,69.01,0.3,68.71,0.3706,30.3627,0.0272,30.3899,synthetic_seed42_cust500_rounds5000
1618,1618,454,4,True,97.81,9.0,88.81,0.2773,22.0192,0.0347,22.0539,synthetic_seed42_cust500_rounds5000
1619,1619,67,3,True,103.91,0.3,103.61,0.5217,37.0552,0.0336,37.0888,synthetic_seed42_cust500_rounds5000
1620,1620,321,3,True,101.6,0.3,101.3,0.3958,35.2747,0.024,35.2987,synthetic_seed42_cust500_rounds5000
1621,1621,100,3,False,0.0,0.3,-0.3,0.4993,39.6379,0.027,39.6649,synthetic_seed42_cust500_rounds5000
1622,1622,137,3,False,0.0,0.3,-0.3,0.4484,53.9499,0.0537,54.0036,synthetic_seed42_cust500_rounds5000
1623,1623,259,4,True,129.7,9.0,120.7,0.3775,30.1311,0.0396,30.1707,synthetic_seed42_cust500_rounds5000
1624,1624,370,4,False,0.0,0.2,-0.2,0.3219,25.2527,0.0477,25.3004,synthetic_seed42_cust500_rounds5000
1625,1625,358,3,False,0.0,0.3,-0.3,0.1892,14.6549,0.0315,14.6864,synthetic_seed42_cust500_rounds5000
1626,1626,428,2,True,67.99,4.99,63.0,0.2573,17.4818,0.1227,17.6045,synthetic_seed42_cust500_rounds5000
1627,1627,277,4,True,123.85,9.0,114.85,0.2171,31.1475,0.0318,31.1793,synthetic_seed42_cust500_rounds5000
1628,1628,459,3,True,105.09,0.3,104.79,0.4481,24.888,0.0253,24.9133,synthetic_seed42_cust500_rounds5000
1629,1629,438,3,False,0.0,0.3,-0.3,0.2632,22.7628,0.0371,22.7999,synthetic_seed42_cust500_rounds5000
1630,1630,421,3,False,0.0,0.3,-0.3,0.2317,26.1388,0.0318,26.1706,synthetic_seed42_cust500_rounds5000
1631,1631,114,3,False,0.0,0.3,-0.3,0.4542,36.7891,0.0543,36.8434,synthetic_seed42_cust500_rounds5000
1632,1632,263,3,False,0.0,0.3,-0.3,0.1821,14.7256,0.0275,14.7531,synthetic_seed42_cust500_rounds5000
1633,1633,368,4,False,0.0,0.2,-0.2,0.2983,34.4225,0.0516,34.4742,synthetic_seed42_cust500_rounds5000
1634,1634,488,3,True,126.83,0.3,126.53,0.3693,35.1067,0.0503,35.157,synthetic_seed42_cust500_rounds5000
1635,1635,6,3,False,0.0,0.3,-0.3,0.4526,38.0852,0.0259,38.1111,synthetic_seed42_cust500_rounds5000
1636,1636,161,4,False,0.0,0.2,-0.2,0.1488,11.6669,0.0246,11.6915,synthetic_seed42_cust500_rounds5000
1637,1637,170,3,False,0.0,0.3,-0.3,0.1971,22.346,0.0253,22.3713,synthetic_seed42_cust500_rounds5000
1638,1638,142,4,False,0.0,0.2,-0.2,0.5576,47.0271,0.055,47.082,synthetic_seed42_cust500_rounds5000
1639,1639,406,3,True,108.76,0.3,108.46,0.5355,52.4197,0.0468,52.4665,synthetic_seed42_cust500_rounds5000
1640,1640,24,3,False,0.0,0.3,-0.3,0.3791,33.9778,0.0277,34.0055,synthetic_seed42_cust500_rounds5000
1641,1641,180,3,False,0.0,0.3,-0.3,0.2924,30.0955,0.0223,30.1177,synthetic_seed42_cust500_rounds5000
1642,1642,354,3,True,46.96,0.3,46.66,0.2072,29.6839,0.0435,29.7274,synthetic_seed42_cust500_rounds5000
1643,1643,204,4,False,0.0,0.2,-0.2,0.1669,26.6949,0.0499,26.7448,synthetic_seed42_cust500_rounds5000
1644,1644,70,3,True,73.3,0.3,73.0,0.2937,25.8985,0.0273,25.9257,synthetic_seed42_cust500_rounds5000
1645,1645,302,2,False,0.0,0.1,-0.1,0.1838,9.1114,0.0966,9.208,synthetic_seed42_cust500_rounds5000
1646,1646,259,4,False,0.0,0.2,-0.2,0.3775,30.4472,0.0392,30.4864,synthetic_seed42_cust500_rounds5000
1647,1647,491,3,True,41.79,0.3,41.49,0.2705,14.4107,0.0343,14.445,synthetic_seed42_cust500_rounds5000
1648,1648,374,3,False,0.0,0.3,-0.3,0.2466,22.2909,0.0247,22.3156,synthetic_seed42_cust500_rounds5000
1649,1649,493,2,False,0.0,0.1,-0.1,0.3351,11.6884,0.0713,11.7596,synthetic_seed42_cust500_rounds5000
1650,1650,93,3,False,0.0,0.3,-0.3,0.2245,20.1018,0.0401,20.1419,synthetic_seed42_cust500_rounds5000
1651,1651,380,3,False,0.0,0.3,-0.3,0.2835,29.6535,0.0431,29.6967,synthetic_seed42_cust500_rounds5000
1652,1652,272,4,False,0.0,0.2,-0.2,0.401,37.4181,0.04,37.4581,synthetic_seed42_cust500_rounds5000
1653,1653,355,4,False,0.0,0.2,-0.2,0.1627,14.5424,0.1146,14.6569,synthetic_seed42_cust500_rounds5000
1654,1654,233,3,True,82.5,0.3,82.2,0.4989,38.0966,0.0318,38.1284,synthetic_seed42_cust500_rounds5000
1655,1655,106,4,False,0.0,0.2,-0.2,0.1726,21.1493,0.0464,21.1957,synthetic_seed42_cust500_rounds5000
1656,1656,24,3,False,0.0,0.3,-0.3,0.3791,34.0225,0.0276,34.0501,synthetic_seed42_cust500_rounds5000
1657,1657,415,4,True,98.71,9.0,89.71,0.1976,29.3917,0.03,29.4217,synthetic_seed42_cust500_rounds5000
1658,1658,405,4,False,0.0,0.2,-0.2,0.1659,14.6785,0.0387,14.7172,synthetic_seed42_cust500_rounds5000
1659,1659,79,4,True,128.28,9.0,119.28,0.4631,50.8382,0.0763,50.9144,synthetic_seed42_cust500_rounds5000
1660,1660,317,4,True,138.33,9.0,129.33,0.3939,65.9487,0.0923,66.041,synthetic_seed42_cust500_rounds5000
1661,1661,368,4,False,0.0,0.2,-0.2,0.2983,34.6229,0.0506,34.6735,synthetic_seed42_cust500_rounds5000
1662,1662,276,2,False,0.0,0.1,-0.1,0.1793,11.1813,0.053,11.2343,synthetic_seed42_cust500_rounds5000
1663,1663,155,4,False,0.0,0.2,-0.2,0.446,46.2712,0.0608,46.332,synthetic_seed42_cust500_rounds5000
1664,1664,433,4,False,0.0,0.2,-0.2,0.3076,29.3903,0.0428,29.4331,synthetic_seed42_cust500_rounds5000
1665,1665,317,4,True,155.93,9.0,146.93,0.3939,67.0224,0.0904,67.1127,synthetic_seed42_cust500_rounds5000
1666,1666,357,3,False,0.0,0.3,-0.3,0.453,39.7374,0.0344,39.7718,synthetic_seed42_cust500_rounds5000
1667,1667,320,3,True,80.06,0.3,79.76,0.2922,26.6762,0.0238,26.7,synthetic_seed42_cust500_rounds5000
1668,1668,358,3,False,0.0,0.3,-0.3,0.1892,14.6674,0.0312,14.6987,synthetic_seed42_cust500_rounds5000
1669,1669,70,3,False,0.0,0.3,-0.3,0.2937,26.1271,0.0271,26.1542,synthetic_seed42_cust500_rounds5000
1670,1670,457,3,False,0.0,0.3,-0.3,0.3934,28.0776,0.0304,28.108,synthetic_seed42_cust500_rounds5000
1671,1671,141,3,False,0.0,0.3,-0.3,0.2889,22.9395,0.0378,22.9773,synthetic_seed42_cust500_rounds5000
1672,1672,414,3,True,68.61,0.3,68.31,0.3746,29.0541,0.0239,29.078,synthetic_seed42_cust500_rounds5000
1673,1673,440,3,True,55.6,0.3,55.3,0.1676,11.5581,0.0325,11.5906,synthetic_seed42_cust500_rounds5000
1674,1674,320,3,False,0.0,0.3,-0.3,0.2922,26.711,0.0237,26.7347,synthetic_seed42_cust500_rounds5000
1675,1675,296,3,False,0.0,0.3,-0.3,0.2483,26.9013,0.0419,26.9431,synthetic_seed42_cust500_rounds5000
1676,1676,52,4,False,0.0,0.2,-0.2,0.2383,20.6492,0.0499,20.699,synthetic_seed42_cust500_rounds5000
1677,1677,217,3,False,0.0,0.3,-0.3,0.3145,27.2526,0.0307,27.2833,synthetic_seed42_cust500_rounds5000
1678,1678,302,2,False,0.0,0.1,-0.1,0.1838,8.7032,0.0946,8.7978,synthetic_seed42_cust500_rounds5000
1679,1679,39,4,False,0.0,0.2,-0.2,0.4203,57.4325,0.0585,57.491,synthetic_seed42_cust500_rounds5000
1680,1680,54,3,False,0.0,0.3,-0.3,0.3904,32.3074,0.0292,32.3366,synthetic_seed42_cust500_rounds5000
1681,1681,498,4,True,102.19,9.0,93.19,0.2408,28.3429,0.044,28.3868,synthetic_seed42_cust500_rounds5000
1682,1682,164,3,False,0.0,0.3,-0.3,0.3142,29.2433,0.0261,29.2694,synthetic_seed42_cust500_rounds5000
1683,1683,174,3,True,73.41,0.3,73.11,0.2341,16.4928,0.0217,16.5144,synthetic_seed42_cust500_rounds5000
1684,1684,127,3,True,83.23,0.3,82.93,0.2179,19.0002,0.0279,19.0281,synthetic_seed42_cust500_rounds5000
1685,1685,318,3,False,0.0,0.3,-0.3,0.3801,36.4569,0.0307,36.4876,synthetic_seed42_cust500_rounds5000
1686,1686,235,4,False,0.0,0.2,-0.2,0.2014,22.0504,0.0302,22.0806,synthetic_seed42_cust500_rounds5000
1687,1687,393,3,True,79.34,0.3,79.04,0.3467,24.3627,0.0335,24.3961,synthetic_seed42_cust500_rounds5000
1688,1688,255,4,True,161.66,9.0,152.66,0.4618,73.6541,0.123,73.777,synthetic_seed42_cust500_rounds5000
1689,1689,8,4,False,0.0,0.2,-0.2,0.4131,30.9259,0.0665,30.9925,synthetic_seed42_cust500_rounds5000
1690,1690,240,3,False,0.0,0.3,-0.3,0.2531,16.8306,0.0426,16.8732,synthetic_seed42_cust500_rounds5000
1691,1691,27,4,True,102.2,9.0,93.2,0.2063,23.3135,0.077,23.3905,synthetic_seed42_cust500_rounds5000
1692,1692,410,4,False,0.0,0.2,-0.2,0.2893,37.9525,0.0476,38.0001,synthetic_seed42_cust500_rounds5000
1693,1693,54,3,True,75.9,0.3,75.6,0.3904,32.3819,0.029,32.411,synthetic_seed42_cust500_rounds5000
1694,1694,107,3,False,0.0,0.3,-0.3,0.3184,28.9044,0.0355,28.9399,synthetic_seed42_cust500_rounds5000
1695,1695,228,3,False,0.0,0.3,-0.3,0.2268,28.8633,0.0189,28.8823,synthetic_seed42_cust500_rounds5000
1696,1696,98,4,False,0.0,0.2,-0.2,0.1983,26.2542,0.0476,26.3018,synthetic_seed42_cust500_rounds5000
1697,1697,267,3,True,60.42,0.3,60.12,0.4412,30.2517,0.0445,30.2962,synthetic_seed42_cust500_rounds5000
1698,1698,228,3,False,0.0,0.3,-0.3,0.2268,28.8757,0.0189,28.8945,synthetic_seed42_cust500_rounds5000
1699,1699,474,4,True,86.04,9.0,77.04,0.3428,26.9383,0.0464,26.9847,synthetic_seed42_cust500_rounds5000
1700,1700,41,3,False,0.0,0.3,-0.3,0.2214,16.7753,0.0389,16.8142,synthetic_seed42_cust500_rounds5000
1701,1701,285,3,False,0.0,0.3,-0.3,0.2538,29.5545,0.0424,29.5969,synthetic_seed42_cust500_rounds5000
1702,1702,357,3,False,0.0,0.3,-0.3,0.453,39.3858,0.034,39.4198,synthetic_seed42_cust500_rounds5000
1703,1703,63,4,True,142.8,9.0,133.8,0.4139,57.2593,0.1022,57.3615,synthetic_seed42_cust500_rounds5000
1704,1704,314,4,False,0.0,0.2,-0.2,0.2761,29.1189,0.0402,29.1592,synthetic_seed42_cust500_rounds5000
1705,1705,427,4,False,0.0,0.2,-0.2,0.2305,36.928,0.0486,36.9766,synthetic_seed42_cust500_rounds5000
1706,1706,393,3,True,70.22,0.3,69.92,0.3467,24.7141,0.0332,24.7473,synthetic_seed42_cust500_rounds5000
1707,1707,463,4,False,0.0,0.2,-0.2,0.2309,14.3404,0.0571,14.3975,synthetic_seed42_cust500_rounds5000
1708,1708,357,3,True,85.92,0.3,85.62,0.453,39.1968,0.034,39.2308,synthetic_seed42_cust500_rounds5000
1709,1709,197,2,True,49.81,4.99,44.82,0.3233,20.154,0.1203,20.2743,synthetic_seed42_cust500_rounds5000
1710,1710,456,3,True,54.44,0.3,54.14,0.2655,17.4732,0.0246,17.4978,synthetic_seed42_cust500_rounds5000
1711,1711,111,2,False,0.0,0.1,-0.1,0.3133,12.3266,0.0618,12.3884,synthetic_seed42_cust500_rounds5000
1712,1712,288,4,False,0.0,0.2,-0.2,0.318,36.1702,0.0446,36.2148,synthetic_seed42_cust500_rounds5000
1713,1713,382,3,False,0.0,0.3,-0.3,0.2588,30.6982,0.0425,30.7407,synthetic_seed42_cust500_rounds5000
1714,1714,430,4,False,0.0,0.2,-0.2,0.3092,20.4666,0.0398,20.5064,synthetic_seed42_cust500_rounds5000
1715,1715,454,4,False,0.0,0.2,-0.2,0.2773,21.0762,0.0333,21.1095,synthetic_seed42_cust500_rounds5000
1716,1716,40,3,False,0.0,0.3,-0.3,0.2406,24.619,0.0309,24.6499,synthetic_seed42_cust500_rounds5000
1717,1717,361,2,False,0.0,0.1,-0.1,0.4834,9.9253,0.042,9.9673,synthetic_seed42_cust500_rounds5000
1718,1718,103,3,False,0.0,0.3,-0.3,0.504,41.8552,0.0436,41.8988,synthetic_seed42_cust500_rounds5000
1719,1719,388,4,True,97.57,9.0,88.57,0.3195,43.0713,0.0391,43.1103,synthetic_seed42_cust500_rounds5000
1720,1720,349,4,True,112.64,9.0,103.64,0.3823,34.6783,0.0446,34.7229,synthetic_seed42_cust500_rounds5000
1721,1721,90,4,True,86.89,9.0,77.89,0.3527,41.7417,0.0476,41.7893,synthetic_seed42_cust500_rounds5000
1722,1722,413,3,False,0.0,0.3,-0.3,0.3307,25.2801,0.027,25.3071,synthetic_seed42_cust500_rounds5000
1723,1723,228,3,False,0.0,0.3,-0.3,0.2268,28.7986,0.0188,28.8174,synthetic_seed42_cust500_rounds5000
1724,1724,269,2,False,0.0,0.1,-0.1,0.4005,10.5697,0.1322,10.702,synthetic_seed42_cust500_rounds5000
1725,1725,484,4,False,0.0,0.2,-0.2,0.4988,36.4644,0.0605,36.5248,synthetic_seed42_cust500_rounds5000
1726,1726,322,4,False,0.0,0.2,-0.2,0.2856,30.3241,0.0277,30.3518,synthetic_seed42_cust500_rounds5000
1727,1727,290,3,True,102.04,0.3,101.74,0.4303,35.9273,0.0399,35.9672,synthetic_seed42_cust500_rounds5000
1728,1728,8,4,False,0.0,0.2,-0.2,0.4131,30.4102,0.0651,30.4753,synthetic_seed42_cust500_rounds5000
1729,1729,101,3,True,84.94,0.3,84.64,0.3629,26.9355,0.0225,26.958,synthetic_seed42_cust500_rounds5000
1730,1730,14,3,False,0.0,0.3,-0.3,0.3197,24.684,0.0207,24.7046,synthetic_seed42_cust500_rounds5000
1731,1731,164,3,False,0.0,0.3,-0.3,0.3142,29.1367,0.0259,29.1625,synthetic_seed42_cust500_rounds5000
1732,1732,171,3,True,64.25,0.3,63.95,0.4121,27.5396,0.0391,27.5787,synthetic_seed42_cust500_rounds5000
1733,1733,263,3,False,0.0,0.3,-0.3,0.1821,14.7971,0.027,14.8242,synthetic_seed42_cust500_rounds5000
1734,1734,343,3,False,0.0,0.3,-0.3,0.4054,33.5839,0.0242,33.6081,synthetic_seed42_cust500_rounds5000
1735,1735,89,4,False,0.0,0.2,-0.2,0.2702,28.0382,0.0437,28.0818,synthetic_seed42_cust500_rounds5000
1736,1736,298,4,True,90.22,9.0,81.22,0.2416,30.0083,0.0632,30.0714,synthetic_seed42_cust500_rounds5000
1737,1737,455,3,False,0.0,0.3,-0.3,0.2976,21.6403,0.0371,21.6774,synthetic_seed42_cust500_rounds5000
1738,1738,92,4,False,0.0,0.2,-0.2,0.3076,30.1507,0.0485,30.1992,synthetic_seed42_cust500_rounds5000
1739,1739,323,3,True,81.38,0.3,81.08,0.2606,28.5509,0.0291,28.5801,synthetic_seed42_cust500_rounds5000
1740,1740,24,3,True,70.46,0.3,70.16,0.3791,33.7466,0.0271,33.7737,synthetic_seed42_cust500_rounds5000
1741,1741,263,3,False,0.0,0.3,-0.3,0.1821,14.6361,0.0269,14.663,synthetic_seed42_cust500_rounds5000
1742,1742,370,4,False,0.0,0.2,-0.2,0.3219,22.8804,0.0454,22.9257,synthetic_seed42_cust500_rounds5000
1743,1743,18,2,False,0.0,0.1,-0.1,0.2063,4.8014,0.0852,4.8866,synthetic_seed42_cust500_rounds5000
1744,1744,164,3,False,0.0,0.3,-0.3,0.3142,29.1016,0.0257,29.1273,synthetic_seed42_cust500_rounds5000
1745,1745,432,3,False,0.0,0.3,-0.3,0.1842,18.1268,0.0339,18.1607,synthetic_seed42_cust500_rounds5000
1746,1746,111,2,False,0.0,0.1,-0.1,0.3133,12.0774,0.0611,12.1385,synthetic_seed42_cust500_rounds5000
1747,1747,358,3,False,0.0,0.3,-0.3,0.1892,14.7676,0.0306,14.7982,synthetic_seed42_cust500_rounds5000
1748,1748,302,4,False,0.0,0.2,-0.2,0.1361,7.838,0.0578,7.8958,synthetic_seed42_cust500_rounds5000
1749,1749,79,4,False,0.0,0.2,-0.2,0.4631,58.0556,0.0703,58.1259,synthetic_seed42_cust500_rounds5000
1750,1750,370,4,False,0.0,0.2,-0.2,0.3219,22.6264,0.0452,22.6715,synthetic_seed42_cust500_rounds5000
1751,1751,263,3,False,0.0,0.3,-0.3,0.1821,14.4744,0.0268,14.5013,synthetic_seed42_cust500_rounds5000
1752,1752,54,3,False,0.0,0.3,-0.3,0.3904,32.4905,0.0286,32.5191,synthetic_seed42_cust500_rounds5000
1753,1753,472,4,False,0.0,0.2,-0.2,0.3797,31.7018,0.0489,31.7507,synthetic_seed42_cust500_rounds5000
1754,1754,245,4,False,0.0,0.2,-0.2,0.1391,8.285,0.0527,8.3377,synthetic_seed42_cust500_rounds5000
1755,1755,372,4,False,0.0,0.2,-0.2,0.3025,22.617,0.0422,22.6592,synthetic_seed42_cust500_rounds5000
1756,1756,108,4,False,0.0,0.2,-0.2,0.2935,38.4217,0.0592,38.4809,synthetic_seed42_cust500_rounds5000
1757,1757,67,3,False,0.0,0.3,-0.3,0.5217,36.9528,0.0325,36.9854,synthetic_seed42_cust500_rounds5000
1758,1758,370,4,True,81.85,9.0,72.85,0.3219,22.2321,0.0448,22.2769,synthetic_seed42_cust500_rounds5000
1759,1759,333,4,True,121.32,9.0,112.32,0.3964,62.26,0.0575,62.3175,synthetic_seed42_cust500_rounds5000
1760,1760,136,4,False,0.0,0.2,-0.2,0.353,61.7911,0.0673,61.8584,synthetic_seed42_cust500_rounds5000
1761,1761,372,4,False,0.0,0.2,-0.2,0.3025,22.9077,0.042,22.9496,synthetic_seed42_cust500_rounds5000
1762,1762,251,3,True,99.19,0.3,98.89,0.3266,33.3941,0.0291,33.4232,synthetic_seed42_cust500_rounds5000
1763,1763,174,3,False,0.0,0.3,-0.3,0.2341,16.6183,0.0213,16.6395,synthetic_seed42_cust500_rounds5000
1764,1764,392,3,False,0.0,0.3,-0.3,0.2737,24.7059,0.0273,24.7333,synthetic_seed42_cust500_rounds5000
1765,1765,304,3,False,0.0,0.3,-0.3,0.4575,40.825,0.028,40.853,synthetic_seed42_cust500_rounds5000
1766,1766,252,3,False,0.0,0.3,-0.3,0.2499,30.7954,0.0179,30.8133,synthetic_seed42_cust500_rounds5000
1767,1767,385,3,False,0.0,0.3,-0.3,0.3116,24.1388,0.0309,24.1697,synthetic_seed42_cust500_rounds5000
1768,1768,270,3,False,0.0,0.3,-0.3,0.3114,32.3674,0.0227,32.3902,synthetic_seed42_cust500_rounds5000
1769,1769,465,4,False,0.0,0.2,-0.2,0.3066,25.6679,0.0415,25.7094,synthetic_seed42_cust500_rounds5000
1770,1770,406,4,True,112.58,9.0,103.58,0.4398,54.2508,0.0859,54.3367,synthetic_seed42_cust500_rounds5000
1771,1771,179,3,False,0.0,0.3,-0.3,0.199,11.0329,0.0444,11.0773,synthetic_seed42_cust500_rounds5000
1772,1772,231,4,True,144.13,9.0,135.13,0.506,36.3769,0.0615,36.4383,synthetic_seed42_cust500_rounds5000
1773,1773,476,4,False,0.0,0.2,-0.2,0.2014,10.1488,0.0663,10.2151,synthetic_seed42_cust500_rounds5000
1774,1774,441,4,False,0.0,0.2,-0.2,0.1997,19.9937,0.028,20.0217,synthetic_seed42_cust500_rounds5000
1775,1775,96,4,False,0.0,0.2,-0.2,0.349,27.4382,0.035,27.4732,synthetic_seed42_cust500_rounds5000
1776,1776,136,4,False,0.0,0.2,-0.2,0.353,61.1016,0.0663,61.1678,synthetic_seed42_cust500_rounds5000
1777,1777,182,4,True,194.34,9.0,185.34,0.4893,41.2406,0.0546,41.2952,synthetic_seed42_cust500_rounds5000
1778,1778,433,4,False,0.0,0.2,-0.2,0.3076,30.1028,0.0398,30.1426,synthetic_seed42_cust500_rounds5000
1779,1779,459,3,True,95.92,0.3,95.62,0.4481,24.8545,0.0246,24.8791,synthetic_seed42_cust500_rounds5000
1780,1780,399,4,False,0.0,0.2,-0.2,0.3328,24.4114,0.0473,24.4587,synthetic_seed42_cust500_rounds5000
1781,1781,137,3,False,0.0,0.3,-0.3,0.4484,52.8334,0.0524,52.8858,synthetic_seed42_cust500_rounds5000
1782,1782,437,3,False,0.0,0.3,-0.3,0.3554,36.3608,0.0482,36.409,synthetic_seed42_cust500_rounds5000
1783,1783,17,3,True,92.25,0.3,91.95,0.3781,35.6597,0.0514,35.7112,synthetic_seed42_cust500_rounds5000
1784,1784,211,3,False,0.0,0.3,-0.3,0.1844,12.7235,0.0281,12.7516,synthetic_seed42_cust500_rounds5000
1785,1785,189,3,False,0.0,0.3,-0.3,0.5491,33.0358,0.0281,33.0639,synthetic_seed42_cust500_rounds5000
1786,1786,265,3,False,0.0,0.3,-0.3,0.2298,23.1117,0.0274,23.1391,synthetic_seed42_cust500_rounds5000
1787,1787,278,3,True,84.2,0.3,83.9,0.4195,29.9769,0.017,29.9939,synthetic_seed42_cust500_rounds5000
1788,1788,111,2,False,0.0,0.1,-0.1,0.3133,11.898,0.0607,11.9587,synthetic_seed42_cust500_rounds5000
1789,1789,103,4,True,102.34,9.0,93.34,0.3814,42.6284,0.0637,42.6921,synthetic_seed42_cust500_rounds5000
1790,1790,399,4,False,0.0,0.2,-0.2,0.3328,23.8915,0.047,23.9386,synthetic_seed42_cust500_rounds5000
1791,1791,37,4,True,113.01,9.0,104.01,0.4415,35.8439,0.0466,35.8905,synthetic_seed42_cust500_rounds5000
1792,1792,246,4,True,119.94,9.0,110.94,0.1933,50.7215,0.085,50.8065,synthetic_seed42_cust500_rounds5000
1793,1793,97,3,False,0.0,0.3,-0.3,0.1746,18.3684,0.022,18.3903,synthetic_seed42_cust500_rounds5000
1794,1794,156,4,False,0.0,0.2,-0.2,0.4862,40.6884,0.0531,40.7416,synthetic_seed42_cust500_rounds5000
1795,1795,137,4,False,0.0,0.2,-0.2,0.306,52.5518,0.0957,52.6476,synthetic_seed42_cust500_rounds5000
1796,1796,352,4,False,0.0,0.2,-0.2,0.2578,39.0611,0.0543,39.1154,synthetic_seed42_cust500_rounds5000
1797,1797,226,3,False,0.0,0.3,-0.3,0.2099,16.8082,0.0238,16.832,synthetic_seed42_cust500_rounds5000
1798,1798,147,3,True,65.69,0.3,65.39,0.3685,26.1349,0.0372,26.1721,synthetic_seed42_cust500_rounds5000
1799,1799,412,4,False,0.0,0.2,-0.2,0.2001,34.7815,0.0446,34.8262,synthetic_seed42_cust500_rounds5000
1800,1800,40,3,False,0.0,0.3,-0.3,0.2406,24.431,0.0304,24.4614,synthetic_seed42_cust500_rounds5000
1801,1801,383,4,False,0.0,0.2,-0.2,0.2456,38.6093,0.0565,38.6658,synthetic_seed42_cust500_rounds5000
1802,1802,125,2,True,55.16,4.99,50.17,0.2403,8.1585,0.0902,8.2488,synthetic_seed42_cust500_rounds5000
1803,1803,455,3,False,0.0,0.3,-0.3,0.2976,21.4058,0.0366,21.4424,synthetic_seed42_cust500_rounds5000
1804,1804,4,4,False,0.0,0.2,-0.2,0.3214,31.8032,0.0347,31.8379,synthetic_seed42_cust500_rounds5000
1805,1805,276,3,False,0.0,0.3,-0.3,0.1621,11.0149,0.0321,11.047,synthetic_seed42_cust500_rounds5000
1806,1806,307,3,False,0.0,0.3,-0.3,0.3455,33.5082,0.0282,33.5364,synthetic_seed42_cust500_rounds5000
1807,1807,285,3,False,0.0,0.3,-0.3,0.2538,28.1786,0.0416,28.2202,synthetic_seed42_cust500_rounds5000
1808,1808,405,3,True,69.86,0.3,69.56,0.168,12.7522,0.0364,12.7886,synthetic_seed42_cust500_rounds5000
1809,1809,54,3,True,64.37,0.3,64.07,0.3904,32.1965,0.0284,32.2249,synthetic_seed42_cust500_rounds5000
1810,1810,207,3,True,73.98,0.3,73.68,0.4865,34.5056,0.019,34.5246,synthetic_seed42_cust500_rounds5000
1811,1811,427,4,False,0.0,0.2,-0.2,0.2305,34.2104,0.0463,34.2568,synthetic_seed42_cust500_rounds5000
1812,1812,438,3,False,0.0,0.3,-0.3,0.2632,22.6074,0.0358,22.6432,synthetic_seed42_cust500_rounds5000
1813,1813,247,3,False,0.0,0.3,-0.3,0.2679,26.6256,0.0437,26.6692,synthetic_seed42_cust500_rounds5000
1814,1814,277,4,False,0.0,0.2,-0.2,0.2171,30.7129,0.0296,30.7425,synthetic_seed42_cust500_rounds5000
1815,1815,381,3,True,119.4,0.3,119.1,0.5313,34.5057,0.057,34.5627,synthetic_seed42_cust500_rounds5000
1816,1816,388,4,False,0.0,0.2,-0.2,0.3195,41.9425,0.0364,41.9789,synthetic_seed42_cust500_rounds5000
1817,1817,438,3,False,0.0,0.3,-0.3,0.2632,22.3986,0.0357,22.4343,synthetic_seed42_cust500_rounds5000
1818,1818,418,4,False,0.0,0.2,-0.2,0.1591,19.7798,0.0482,19.828,synthetic_seed42_cust500_rounds5000
1819,1819,207,3,False,0.0,0.3,-0.3,0.4865,34.6781,0.019,34.6971,synthetic_seed42_cust500_rounds5000
1820,1820,319,4,False,0.0,0.2,-0.2,0.215,18.326,0.0376,18.3636,synthetic_seed42_cust500_rounds5000
1821,1821,240,3,False,0.0,0.3,-0.3,0.2531,17.7381,0.0414,17.7794,synthetic_seed42_cust500_rounds5000
1822,1822,56,3,True,67.98,0.3,67.68,0.4601,32.0606,0.0328,32.0934,synthetic_seed42_cust500_rounds5000
1823,1823,408,3,False,0.0,0.3,-0.3,0.2997,30.7725,0.0197,30.7922,synthetic_seed42_cust500_rounds5000
1824,1824,298,4,False,0.0,0.2,-0.2,0.2416,29.5626,0.0611,29.6237,synthetic_seed42_cust500_rounds5000
1825,1825,28,4,True,92.96,9.0,83.96,0.4133,30.3578,0.0419,30.3996,synthetic_seed42_cust500_rounds5000
1826,1826,334,3,False,0.0,0.3,-0.3,0.2221,22.7568,0.025,22.7819,synthetic_seed42_cust500_rounds5000
1827,1827,140,3,True,99.48,0.3,99.18,0.4174,46.4946,0.0399,46.5345,synthetic_seed42_cust500_rounds5000
1828,1828,33,4,False,0.0,0.2,-0.2,0.3836,20.1504,0.0294,20.1798,synthetic_seed42_cust500_rounds5000
1829,1829,300,3,True,89.14,0.3,88.84,0.1782,18.8065,0.0346,18.8411,synthetic_seed42_cust500_rounds5000
